Customer Id,Emp Title,Emp Length,Home Ownership,Annual Inc,Annual Inc Joint,Verification Status,Zip Code,Addr State,Avg Cur Bal,Tot Cur Bal,Loan Id,Loan Status,Loan Amount,State,Funded Amount,Term,Int Rate,Grade,Issue Date,Pymnt Plan,Type,Purpose,Description
YidmLVZceGI5R1x4ZjlceGExXHg4NFx4OTRlXHhjZXBceGZhXHhlNFpgXHg5Zlx4OWFceDk1XHhmMCpceGM2XHhiMiVceDFlWVx4MWRceGNjXHhlZCJKVSc=,Building Inspector/Zoning Officer,10+ years,MORTGAGE,102000.0,,Not Verified,070xx,NJ,38208.0,191040.0,43534,Current,6000.0,NJ,6000.0, 36 months,0.1199,7,17 November 2017,False,Individual,debt_consolidation,Debt consolidation
YidSZlx4OWFqXHhjMVx4MWJceGQxXHhkOVx4OWVceGVjWlQ+XHhlMC1ceDgxJFVNXHhjMDExXFxceDk4TWBhXHhhNFx4ZmRceDkxXHhkZlx4YjUn,Division Manager,10+ years,MORTGAGE,160000.0,218000.0,Source Verified,975xx,OR,6913.0,55302.0,261211,Current,35000.0,OR,35000.0, 60 months,0.1999,21,16 March 2016,False,JOINT,credit_card,Debt consolidation
YidceDhhXHhhZFx4YzhLXHhmMXQ1eFx4MWFceGM0bFx4OWFZb25yX0VceGM0XHg4MVx4ZTdnXHg4ZF9ceDFiXHgwMl5ceGZlXHhjN1x4ZTVceDgxXHg5NSc=,Driver,3 years,MORTGAGE,92000.0,,Verified,945xx,CA,43043.0,473472.0,225855,Late (31-120 days),25000.0,CA,25000.0, 36 months,0.2437,23,18 October 2018,False,Individual,debt_consolidation,Debt consolidation
YidceGVkXHg5Ylx4OTNceDg0XHhmM2FceGVlXHhjN1x4YjdceGNhaVx4OTdDV1x4YjhceDFmP1xcXlx4OGNceGI3XHhmNl5ceGRkXHhiYTZceDFlXHhmOF9jPFx4ZDQn,Administrative Assistant,10+ years,MORTGAGE,54400.0,,Source Verified,465xx,IN,19187.0,191878.0,218277,Current,24000.0,IN,24000.0, 60 months,0.1261,13,18 March 2018,False,Individual,debt_consolidation,Debt consolidation
YidceGYyXHgxMVx4YjMhXHg4Yn5DXHhiM1x4YmEgMVx4ZWZceGU2QVx4YTdceGYwXHhjNFx4ZDlceGRjJFx4MDVceGI2UFx4YzVceGNhXHhhZVx4N2ZceGU5XHhkNHhoXHhiNSc=,Human Resources Manager,1 year,RENT,68000.0,,Source Verified,606xx,IL,5819.0,93110.0,150951,Fully Paid,15000.0,IL,15000.0, 36 months,0.1171,9,19 August 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGVlUjVceGJmXHhkMDE/XHg5NFx4YzVceGNjXHg4M1l5XHhmMFx4MGZceDExKlx4ZTdceDkzXHhjMVx4MWNceDE1XHgxMVx4OGNTa1x4YWRcbmxceGRlTHsn,Section supervisor,10+ years,MORTGAGE,92000.0,,Source Verified,925xx,CA,79624.0,477744.0,30503,Fully Paid,5000.0,CA,5000.0, 36 months,,7,14 June 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDhjaTVceDlkXHhkMmdCXHgxZFx4OTNceGI1ZCZqXHhjYmtceDgxXHgwMlx4ODRuXHgwY35ceDBmXHg4MjtceDhkXHhiNzJceDliXHhhNitceDAzXHgwNSc=,Modular team,7 years,RENT,25000.0,,Not Verified,027xx,MA,1140.0,5700.0,35289,Current,5300.0,MA,5300.0, 36 months,0.0735,1,17 November 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGQ5XHg4N052d1tceGI0XHgxYVx4YjEvXHg4N1x4Y2RceGU3XHhjNFxyXHhjZFx4MWNkNVx4YjdqXHg5NFx4ZmZceGY5XHhlNVx4YmVKXHhlOVx4ZDBceGI4XHgwMlx4MWQn,Stockroom1 Clerk,10+ years,RENT,78000.0,,Not Verified,028xx,RI,2016.0,32271.0,87504,Current,10000.0,RI,10000.0, 36 months,0.0881,3,19 January 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGNiXHhhNFx4MDhceDlkXHgxOFpceGU2b1x4YWNceGI2XHhlNUdceGQ1XHhlM09ceGE1XHhmZVx4ZjN6XHgxNSZceDk0XHhmOFx4ZTVhXHgxYTlceDg4XHgwYjZceDhiUSc=,Manger,8 years,RENT,20000.0,85000.0,Verified,973xx,OR,3814.0,38141.0,195863,Current,20000.0,OR,20000.0, 36 months,0.2089,20,18 July 2018,False,Joint App,debt_consolidation,Debt consolidation
YidceDAwXHg4MWZceGY3XHhmYiZceGJkXHhmNVx4YzZceGYwXHhjOFx4OTFceDgzbVx4ZDRXXHhmOF5ONFx4MWVceDk0XHhkM1x4ODlceGY0XHhlMVlceGQyXFxBXHhhN1x4Y2En,Assistant manger,10+ years,RENT,150000.0,,Source Verified,972xx,OR,22055.0,220553.0,245208,Current,30000.0,OR,30000.0, 60 months,0.143,13,19 July 2019,False,Individual,credit_card,Credit card refinancing
YiJdXHhlYVx4ZThceDg3XHgxYVx4YzZceGM5XHhmM1x4MTVceDk3KFx4Zjd3Ulx4YTJceGFkXHhhZlx4OWFceGE1XHhhMGBceGFhXHgxMThceGM3J2pXXHhhMFx4ZmRceDg4UiI=,Electrician ,5 years,MORTGAGE,72000.0,,Verified,917xx,CA,47126.0,235632.0,260160,Current,35000.0,CA,35000.0, 60 months,0.1646,12,18 June 2018,False,Individual,credit_card,Credit card refinancing
YidceGEzXHhmNy5ceDgyU3RceDBiXHhjM2lceGMxXHg5Ylx4YTUhXHhmMVx4ODdjXHgwNFx4MDNTXHgxOWNceDEzXHhhMihceGZjcENqXHhkYVx4ZTVKXHhjZSc=,Accountant,10+ years,RENT,55400.0,,Not Verified,325xx,FL,4466.0,93780.0,115128,Current,12000.0,FL,12000.0, 36 months,0.0993,9,17 November 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGU3XHhmOVx4MWZceGMxXHhiM1x4ZTBceDE4TVxyXHg4NE9jXHgwOD1sYlx4OGRvblx4ODBceDkxXHhkZVx4ZTRceDg3XHhkNVx4ZWJcXFx4MDRgXG5ceDdmYSc=,Meatince ,2 years,RENT,50100.0,,Source Verified,334xx,FL,1595.0,22331.0,154315,Current,15000.0,FL,15000.0, 36 months,0.225,16,19 March 2019,False,Individual,debt_consolidation,Debt consolidation
YidYXHg5Zlx4YTYpZlx4OTEqXHhhN1x4MWZceGFiXHhhMlx4YmRceGQxXHhjNVx4ZmNvXHhhYyhceDBjSFx4ZjdceGYwN1xuXHhhMSolMFx4ZGFceDllXHg4Y10n,Project Analyst,8 years,RENT,64000.0,,Verified,950xx,CA,1241.0,13651.0,30416,Fully Paid,5000.0,CA,5000.0, 36 months,0.1229,15,15 October 2015,False,Individual,other,Other
Yid7XHhmYVx4ZjJceGE1Vlx4ZDRceGRmbFx4YjZceDkxXHg5NT9ceGQ1XHgwY1x4YmNceDk1XHg4NFx4MGNceDljXHg5MCpceDk5XHgxYnRceDE2T1x4ODZceDBmXHhjMFx4MGNceDhhUic=,National Business Development ,4 years,MORTGAGE,115000.0,,Not Verified,630xx,MO,30320.0,272876.0,222591,Current,25000.0,MO,25000.0, 36 months,0.0646,1,19 October 2019,False,Individual,credit_card,Credit card refinancing
YidceGMyXHhmZEtceGNhXHhmYlx4YWFceGJjR1x4MTBceGUzXHhiMkpceGI0XHg3Zlx4OGJceGNlXHhhNlx4YjdceGJlXVx4ODZceGRjXHhkZVx4ZWJceDllXHhjZjxceGNkXHhjZFx4Zjg9XHhhZic=,Petroleum Scheduler,10+ years,MORTGAGE,75000.0,,Verified,741xx,OK,31013.0,372154.0,114292,Charged Off,11625.0,OK,11625.0, 36 months,0.1199,7,13 November 2013,False,INDIVIDUAL,debt_consolidation,Fall Loan
YidceGNmXHhmMVx4YzUoXHg4YXA1PFx4ZmFceGVlXHhhNFx4OTFceGZhXHhiZFx4ZDlPXHgxZFx4YzggIiFceGE0XHhmM1x4YzdxXHhhOT46XHg5Ylx4OWRceGFleSc=,Director of Coatings and Automation,< 1 year,RENT,125000.0,,Verified,405xx,KY,3600.0,53996.0,212950,Current,23000.0,KY,23000.0, 60 months,0.2274,23,17 January 2017,False,Individual,credit_card,Credit card refinancing
YidceDA1XHhiNGlceGVmLXRceGRjXHhhZFx4YWZceGJhXHRceGRhUlx4OTlceGFkXHhhMVx4YTIzXHg4NFx4ZjBceDgzXHgxNFx4MDJ5XHhjZVx4YjlceGJiXHgxN1x4YjdXIlx4ZmEn,,,MORTGAGE,70000.0,105000.0,Not Verified,992xx,WA,19716.0,177443.0,181391,Current,18000.0,WA,18000.0, 60 months,0.2145,20,17 May 2017,False,Joint App,debt_consolidation,Debt consolidation
YidUXHhlYVx4YjRceGRkXHhkMlx4MWJceGFmXHhlMFdceDk4XHg5ZmRceGRhXHgxMlx4MDRceDBjXHhkN1x4YWN3XHhhMDRceGM5XHhjN1x4MGNfXHgwM35rUlx4YmJceGQ0XHhhNCc=,Deputy Sheriff ,4 years,MORTGAGE,70000.0,120000.0,Not Verified,600xx,IL,32646.0,293810.0,237024,Current,28000.0,IL,28000.0, 60 months,0.1502,15,18 August 2018,False,Joint App,debt_consolidation,Debt consolidation
YidceGIyWEl9XHhkNFx4MTVPXHg4MFx4OGNceDg4XHgxNlx4ZWFceDg4X1x4OWE6P1x4YmRceGU3UFx4YTRceDg4XHhhOVx4ZDMvQW9ceGI0XHhkN3BceDE4XHhlNCc=,Principal,7 years,OWN,100000.0,,Source Verified,070xx,NJ,27580.0,248218.0,192441,Current,20000.0,NJ,20000.0, 36 months,0.1144,8,17 February 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGY4XHhlZVx4ODNceGVmXHg3ZnVceGY0R1FCXzJceDExMkJceDEzXHhiMFx4ZTJAXHgwMVx4YzhceDk0Qlx4YTRceDAyXHg4N1lFXHhhZCFjOyc=,Property management ,< 1 year,MORTGAGE,53000.0,,Source Verified,350xx,AL,12260.0,183900.0,200967,Charged Off,20000.0,AL,20000.0, 60 months,0.1825,22,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGE0U1x4MWJUXHgwM1x4ZGNceGM3XHhmZlx4YTRZXHhjOFx4MThTXHhlOFx4MWY/XHhlZlxyXHhkN1x4YzFceDE4UDRceDgxR1x4ZmVceGJlTj9nXG5ceGU1Jw==,Parts manager,2 years,MORTGAGE,65000.0,,Verified,349xx,FL,19673.0,137709.0,158311,Fully Paid,15000.0,FL,15000.0, 60 months,0.1849,23,15 November 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGIwNklceDhkXHhkNFx4MGZceGYzXi9ZXHg4MVx4YzRceGVmXlx4ZmVceDE2Wlx4MWRceGY2XHRIXHg4NiZCXHhkZVx4MWJceGE2XHg4ZVx4ZWJcdFx4YzlceDgzJw==,LVN charge nurse,8 years,RENT,55000.0,,Not Verified,908xx,CA,1044.0,9393.0,86184,Fully Paid,10000.0,CA,10000.0, 36 months,0.079,2,14 February 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGFkXHhlZlx4OGNtXHhiOVx4YjJceGE3XHg5Y1x4ZjRtXHg4Zlx4ODhceDk1XHhiN1x4MDBceGIzXHg4NmhceDFkXHg4M1x4MTRPXHgwZk9ceGFkX1x4ZDIxXHhkOWRceGNjXic=,Responsible Person,5 years,RENT,23000.0,63000.0,Source Verified,027xx,MA,1454.0,15996.0,48840,Current,6400.0,MA,6400.0, 36 months,0.1308,9,19 August 2019,False,Joint App,debt_consolidation,Debt consolidation
YidceDA3Q1x4YzF+QFx4YzEiXHgwNy1ceGQyXHgwMVx4ZjVkXHhmN1x4YzZceDg3XHhlNFx4YjFebHtceGRiO1x4ZDJceDg4XHhkMFx4YWVceDFmXHg5NVx4ZmVceDEwXic=,Master Tech/diesel tech,10+ years,MORTGAGE,50000.0,79000.0,Source Verified,600xx,IL,16919.0,203022.0,173740,Current,17000.0,IL,17000.0, 60 months,0.1601,11,18 April 2018,False,Joint App,debt_consolidation,Debt consolidation
YicqaFx4Yzg9blx4ZjJceDhmMlx4ODhceDdmXHg4Ylx4ZDVceGRhP3hJXHgxMS5ceDk4XHhhZVx4ZThceDkwXHhhM1x4ZDNceDk5XHhkOFx4Y2ZceGU0MVx4OTFceGNhXHhkOSc=,Banking Center Manager,5 years,MORTGAGE,135000.0,,Not Verified,260xx,WV,5007.0,85113.0,265351,Current,40000.0,WV,40000.0, 36 months,0.0683,3,18 May 2018,False,Individual,debt_consolidation,Debt consolidation
YicwXHgwODJceGQ0X1x4OWNceGEzXHhkOFx4MDdceGIyXHhmY1x4YWZceDdmJlx4OTUwXHhkN1x4ZWEzXHg5Ylx4ODlceGZkXHg5N1x4MWJceGQ3XHRlRVx4YjJceGVlXHhkMy4n,Account Manager ,2 years,MORTGAGE,107000.0,,Verified,707xx,LA,20184.0,262400.0,201464,Current,20000.0,LA,20000.0, 60 months,0.2039,17,18 June 2018,False,Individual,home_improvement,Home improvement
YicoXHhmMlx4Y2RceDlhXHhmM1x4MTdceDA2XHgxMXNceDFjR1x4OGV8XHg5MltceDFjT1x4ZjdceDE3XHhkZFx4ZmZceGM2LVx4YTJgPC9ceGFlXHgxZlx4YjY8XHhhMCc=,Sales Engineer,2 years,MORTGAGE,110000.0,165000.0,Not Verified,327xx,FL,53159.0,425269.0,226933,Current,25000.0,FL,25000.0, 60 months,0.1102,10,19 December 2019,False,Joint App,debt_consolidation,Debt consolidation
YicuXHg5ZVx4OTJWXHhhOFx4ZWZceDA2XHgxN1x4OWMhIVx4ODVceDhiXHgxZEZsXHhhMVx4ZmNceGRjXHhhZnlceGJiNFx4ZTFceGIzPFx4ODhceDA1cUhceDhkNyc=,,,MORTGAGE,42000.0,,Verified,853xx,AZ,2726.0,49062.0,149399,Fully Paid,15000.0,AZ,15000.0, 36 months,0.0999,6,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGQ0XCdCMlx4ZDdceDE1cFx4MDRceGY1SVx4OWNceGFidFx4OTUzYVx4Y2JceGJmXHgxNFx4YWRceDhkXHhmNVx4YjkiXHhiNlx4YWZceDhhcXpceGI0XHhlNFx4ZjQn,,,MORTGAGE,70200.0,,Verified,891xx,NV,49060.0,539664.0,234688,Fully Paid,28000.0,NV,28000.0, 36 months,0.1825,20,16 April 2016,False,INDIVIDUAL,debt_consolidation,
YidceDA4ayFceGU4XHgxZVx4ODFceDg0RVx4YzUtP1x4YTArcHB3WVx4YWY3XHg5ZFx4MDFceGFiTFx4ODFceDgzfnFceDEyNkdceGYyXHgxYSc=,Loader,1 year,RENT,35000.0,,Source Verified,917xx,CA,1602.0,8010.0,33364,Current,5000.0,CA,5000.0, 36 months,0.1709,20,17 November 2017,False,Individual,debt_consolidation,Debt consolidation
Yic6XHhjZFx4OTExXHhjZFx4MWNceDFhTVx4MGM5eXNceGEwZVx4ZTh8SVx4ZDYhXHhmNFx4ZWVceDg5cVx4YWRceDlhbVx4ODhceDE0Z1x4ZmZceGMzUic=,,,RENT,45700.0,,Not Verified,180xx,PA,4113.0,32903.0,164178,Current,16000.0,PA,16000.0, 36 months,0.1099,8,16 August 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidVNFx4YzJceGE3NV9ceDAwbFx4OGVceGQzXHhhZjs2XHg4NFx4OWIic1x4OWZceGE0XHhhOGZceDllXHgxMlx4YmRceGRjXHhmOFx4ZjhqOys3XHhkNyc=,SR. BUSINESS ANALYST,10+ years,MORTGAGE,62500.0,,Not Verified,761xx,TX,8133.0,73198.0,14981,Fully Paid,3575.0,TX,3575.0, 36 months,0.0712,3,14 October 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGVkXHhhNVx4ZGFceDk5XHhiNGVceGY4XHhmNlx4MTFceGU3MGFceDlie0hceGU3Ilx4ZWJceGI0XHhjMVx4MGZceGI4d0FceDg3XHg5ZFx4MTh5XHhmMjtceGFhXHhhNCc=,Client Support Specialist,1 year,MORTGAGE,37440.0,112440.0,Not Verified,371xx,TN,46059.0,276354.0,268538,Current,40000.0,TN,40000.0, 60 months,0.1155,8,18 July 2018,False,Joint App,debt_consolidation,Debt consolidation
YidceDA1XHhhZFx4YWNpZV5ceGRjXHgxM1x4YTctUVx4MWRcdFVceDllXHhjOFx4YTcrXHhiYnpGXHg5Y0kxa1x4YTkjXHhmMGB7XHgwM3cn,Management Analyst 3,10+ years,MORTGAGE,58400.0,,Not Verified,982xx,WA,3234.0,16168.0,127805,Fully Paid,12000.0,WA,12000.0, 60 months,0.1799,19,17 January 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGM3R3BceGIzXHhjZFx4OTlceDE1XHhlYlx4ZjAkXHgxY09cXDtceGQzJS9ceGQzTlx4MWVceGE5XHhmN2FceGQ0LllceDBme1x4YmNceGJhbWQn,,,RENT,37389.0,,Not Verified,335xx,FL,1405.0,11236.0,111110,Current,11000.0,FL,11000.0, 60 months,0.143,11,19 August 2019,False,Individual,debt_consolidation,Debt consolidation
YiczT09ceGJhJFx4ODhceDFiXHhjOTFceGQ2XHhhOH5ceGE5XHg5MWxcbmRfXHgxNFx4MTRceDA1ODtceGJiRiVceDg4XHhlY3BiYFx4ZjIn,business relationship manager,8 years,RENT,97000.0,,Source Verified,770xx,TX,3698.0,51767.0,124489,Fully Paid,12000.0,TX,12000.0, 60 months,0.0917,9,15 May 2015,False,Individual,debt_consolidation,Debt consolidation
YiJMPlx4MWVceDE5XHhlNi8kJ1x4YjckXHgxZVx4ZWM0LkRceDllXHgxYlx4ZmZHXHg5OFx4OTVceGIwXHhjYmxceGQ2XHhmNlx4ODdceGI1XHg5N1x4ZTlceGI4XHhhNCI=,,< 1 year,RENT,121000.0,,Not Verified,331xx,FL,1273.0,8911.0,189140,Current,20000.0,FL,20000.0, 36 months,0.0721,1,18 August 2018,False,Individual,other,Other
YiJceGM3XHg3Zlx4YTh9XHhlMH1raVx4OWZceGEwJ1x4YzFceDhhXHg3Zlx4ZDktXHhlYVpceDExXHgwZlx4YWVrXHhjM1xyd2ZceGU2W1F4OVx4OGQi,Contra Costa County,8 years,MORTGAGE,67200.0,,Source Verified,945xx,CA,23813.0,261939.0,180700,Charged Off,18000.0,CA,18000.0, 60 months,0.158,14,13 May 2013,False,INDIVIDUAL,home_improvement,Pool Remodel
YidceGFjXHhhNCBceGU3XHgxYSlceGIyXHg4ZFx4YzhxXHhjOUBceGQ3XHg4Y29ceGQyOXNceGM0XHg4NFx4ZTVceDE0XHhhM1lceDk5NHo0XHhiZEhceDg5XHhlMSc=,Office Mgr/Executive Asst.,10+ years,RENT,87400.0,,Source Verified,441xx,OH,1617.0,24257.0,147744,Current,15000.0,OH,15000.0, 36 months,0.0797,3,17 November 2017,False,Individual,debt_consolidation,Debt consolidation
YicxXHhlZVx4OGRceDkzXHgxZihdQFNceGU3XHhhZVx4ZGJNLkVceGY4XHhmMVx4OTRcclx4ZDVceGEwXHhkNylceDhiXHhhM1x4YThceGQ3XHhmZlx4YjVceDhlWjsn,Account manager,9 years,MORTGAGE,60000.0,,Not Verified,034xx,NH,14959.0,299189.0,192506,Current,20000.0,NH,20000.0, 36 months,0.1148,7,16 January 2016,False,INDIVIDUAL,home_improvement,Home improvement
YidceGVja1x4ZDJceGY3ZD0qXHgxOUhceDk1XHhhM1YhXHgwZVx4MTBxd1x4OTMhXHgwYlx4MTlceGJjUFx4MDQ/XHhkZFx4ZDhceGQxXHgwNFx4MWVceGM0XHhhZSc=,Program Manager,10+ years,MORTGAGE,95000.0,,Source Verified,461xx,IN,20865.0,229513.0,86305,Current,10000.0,IN,10000.0, 36 months,0.0797,2,17 May 2017,False,Individual,debt_consolidation,Debt consolidation
YidqXHg4NWFceGNiXHhmMzB0Wlx4YTFceGUxbFx4ZmR2XHgxNFx4OWNceDAwZlx4YzYiY1x4YTFceDEyXHhhOVx4OThceGZjXHgwNShceGZiXHg4OFx4ZDFceGU2Oic=,Project Manager,2 years,RENT,52000.0,,Not Verified,921xx,CA,654.0,8500.0,77466,Current,9150.0,CA,9150.0, 36 months,0.0702,5,19 July 2019,False,Individual,debt_consolidation,Debt consolidation
YidUXHhhZlx4YTVcdFx4ZmYhRWpbXHhmMDRceDE4WE03XHhmZj1ceDkxdVx4ZGNceGZmXHRceGI5XHhmOTMgXHhmNlx4MTFceGEwXHg5YVx4ZjJceGNiJw==,Senior Film Management ,10+ years,MORTGAGE,63000.0,,Verified,441xx,OH,1946.0,38927.0,124597,Current,12000.0,OH,12000.0, 60 months,0.0993,7,17 November 2017,False,Individual,credit_card,Credit card refinancing
YidceGM4XHhiN1x4Y2Q/XHhmZlx4OTluI1x4YThceDE3XHg5N1x4ZDJceGZkO1x4MWRceGQ1XHhiNjg0IVx4YzFceDBlXHhhMURceGQ5XHhkNFx4ZjMxXHhkM1x4ZGF6TSc=,Project Manager ,2 years,MORTGAGE,85000.0,,Not Verified,150xx,PA,10961.0,219227.0,108768,Fully Paid,10875.0,PA,10875.0, 36 months,0.0849,10,15 December 2015,False,Individual,debt_consolidation,Debt consolidation
YidhXHg5MktceDA4RElceGI4LktceDg4e3VceDkxXHhmMVx4OTlceGY3XHg5Y2dJSlx4Y2FceDk0Olx4ZTRceDEzVFx4OWVceGY2Rlx4ZmUjVCc=,Server/bartender,2 years,OWN,26000.0,,Source Verified,439xx,OH,4836.0,77370.0,108822,Current,10900.0,OH,10900.0, 36 months,0.1799,16,16 December 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
Yid1XHhjZFx4ZmJUXHg4ZWU7XHgxZGtceDg2XHhkZj9ceDA1XHg5NVx4ZGJceGViXHgxYT9ceGQxXHg4MFx4ZWNceGE0XHhjYmpceGUyXHhlNn1ceGRkXHg4Nlx4MWNceDkzXHgxZSc=,Teacher,8 years,RENT,50000.0,,Verified,802xx,CO,5474.0,71158.0,15888,Current,3600.0,CO,3600.0, 36 months,0.1903,16,18 January 2018,False,Individual,medical,Medical expenses
YiJceDA0I2lKXHgwMDpceGMwXHg5MyVceDg5cCdceGM1Y1BOXHg4NTo5XHgxNXNceGU1XHhmNFx4YjhceGUyXHhmYVx4YmJceDgxMCl6XFwi,,,MORTGAGE,25000.0,40000.0,Not Verified,328xx,FL,16943.0,135544.0,88451,Current,10000.0,FL,10000.0, 36 months,0.0944,7,18 February 2018,False,Joint App,debt_consolidation,Debt consolidation
YidceGQyXHhmYUdceGU3fC1ceGViXHhkNzZuXHhkZkJceDg3XHgwMypceGI0XHhiZFx4MTJceGJhXHhkZFx4OTQoMVx4YWZceDk3XHhhNU1ceDg3Qlx4ZjlceGZiaic=,Facilities operations Specialist ,9 years,MORTGAGE,98000.0,,Not Verified,217xx,MD,16223.0,373120.0,168688,Fully Paid,16000.0,MD,16000.0, 60 months,0.1699,19,17 February 2017,False,Individual,debt_consolidation,Debt consolidation
YidceDkyXHhjMFx4ODhceGI1XHhlNmdceGY3Zlx4MWZceDA2SVx4YzRceGVhXHgwMVx4OTFceDhmXHhhM1x4ZWFceGYxXHhjN1x4YmRceDhhXHhhYyxceDAya1x4ZDViWlx4OThOXHg4Myc=,School counselor,10+ years,MORTGAGE,84000.0,,Not Verified,454xx,OH,18370.0,220451.0,146596,Current,15000.0,OH,15000.0, 36 months,0.0699,4,16 November 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidiXHhhMEpceDgwXHhmMVx4YmR+aDJceGQzajhceGQ3XHhjMS5ceGM4XHhlY1x4OGVceDhiXHhmY2ZOXHg5Ylx4YmVceGQwXHhmYllceDkzXHgxMlx4YjQqayc=,,,OWN,32000.0,,Source Verified,081xx,NJ,1534.0,13809.0,78634,Fully Paid,9525.0,NJ,9525.0, 36 months,0.1825,21,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
Yic4XHhlMnUlXHg5M1x4YjBceDkxXHg5M11ceDExXHgwMVx4YjFPXHhmMWQxXHhlZVx4YWEmL1x4YzBceGFieD9ceGE1XHg5NjFceGMzNlx4ZmZdXHhkMCc=,Historic Preservationist,10+ years,RENT,52800.0,,Source Verified,306xx,GA,7172.0,64548.0,37144,Current,5525.0,GA,5525.0, 36 months,0.1033,9,19 November 2019,False,Individual,credit_card,Credit card refinancing
YidceGUzQ1x4ZjJlXlx4ZjdceGNlXHgxOVx4ZTZceDFkXHhlNnNceDhhXHgxMU0xXHhmMlx4ZDRceGMyXHgwMklceGUwXHg5Nlx4ODlceDBmcVx4ODlceGMyWlx4ODAyXFwn,Health Educator,< 1 year,RENT,43000.0,79480.0,Verified,104xx,NY,4890.0,29339.0,4024,Fully Paid,2000.0,NY,2000.0, 36 months,0.0943,7,18 March 2018,False,Joint App,debt_consolidation,Debt consolidation
YidtXHhlNlx4ZmRceGI4XHhmMFx4MDNceDhmXHg5MFx4OGVceGVhXHg5Nlx4OGUjIlx4YTlceDg2XHg5OWE1XHg3Zlx4YzBceDBiWUdceGYzXHhhN1x4ZWFceGM3P1x4ODdceDk5aSc=,Picker ,< 1 year,MORTGAGE,62000.0,,Not Verified,567xx,MN,13132.0,144455.0,200859,Current,20000.0,MN,20000.0, 60 months,0.1797,20,18 November 2018,False,Individual,home_improvement,Home improvement
YidceGU3QFx4YWFmXmRceGIyQ1x4YTVqXHgwYkhHXHRceGM4NVx4ZWRceDAxR1x4OTdXXHg5MERceGFkbFx4YTlTalx4MWVceGRmT3Un,management,10+ years,RENT,123000.0,,Verified,974xx,OR,6680.0,46758.0,223910,Fully Paid,25000.0,OR,25000.0, 36 months,0.0967,9,14 February 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidBRkdceDA0XHhmN1x4ZmQqXHhhZHJceGFmXHhkZVx4MDdceGVhXHg4NFx4OGZceGVhXHgxMkdceGMwcEBceGEyXHgxMnZceGIxJVx4OWFyXHhkMEpceGRhXHg4ZSc=,Service Coordinator,3 years,RENT,37440.0,,Not Verified,336xx,FL,3079.0,61585.0,82288,Current,10000.0,FL,10000.0, 36 months,0.1474,15,19 March 2019,False,Individual,credit_card,Credit card refinancing
YiJceGViJ1x4Yzd9eHFceGZiXHg4N3IlcS5aXHhlOVx4YmZbXHg5OVx4ZjhceDkyNzBceDhlXHgxOVxuSFx4OThceGQyZVx4OWVXd1Ii,Operator,10+ years,RENT,55000.0,,Verified,180xx,PA,2500.0,32496.0,158467,Current,15000.0,PA,15000.0, 60 months,0.1903,20,17 May 2017,False,Individual,debt_consolidation,Debt consolidation
Yid8XHhhZjBceDE4RVx4OWJceDBiXHhhNFx4YjFceGIyXHgwOG1vXHhiY0pceDE5XHhmZCw1fHlceDE1XHg4MFx4MDdmXHhjYVx4ZGFceGVlOFx4MDVceGI3XHhjNyc=,materials handler,10+ years,MORTGAGE,56000.0,,Source Verified,359xx,AL,7766.0,124253.0,127878,Current,12000.0,AL,12000.0, 60 months,0.1845,19,18 March 2018,False,Individual,major_purchase,Major purchase
Yic4ZVx4ZjFceGYyd1x4MWRseF8mXHgxMVx4OWRceDFmclx4ZTleXHhiOVx4MDhceGM4XHhlZG5ceGY3V1lwXHhkYlx4MDVceGQ1XHg5YVx4MDgsXHg4MSc=,,,MORTGAGE,30000.0,,Not Verified,310xx,GA,8782.0,87823.0,154447,Current,15000.0,GA,15000.0, 60 months,0.0611,1,18 July 2018,False,Individual,credit_card,Credit card refinancing
YiJceGI2XHhlNVx4MTFceGZmSVx4YThceDBjXHhmYnRceDEyXHgxN1x4ZDlceGIyNlx4YTlceGQzXHhkYVx4OTF3XHhiMF8nXG5ceGIyXHhiZlx4MDJ4UFx4YzROXHhmM1x4ZDgi,Manager,6 years,MORTGAGE,150000.0,,Verified,850xx,AZ,59145.0,1005469.0,233692,Current,27200.0,AZ,27200.0, 36 months,0.0799,3,17 January 2017,False,Individual,debt_consolidation,Debt consolidation
