Customer Id,emp_title,annual_inc,addr_state,avg_cur_bal,tot_cur_bal,loan_id,loan_amount,state,funded_amount,int_rate,grade,issue_date,pymnt_plan,purpose,description,annual_inc_joint_original,income_category,emp_length_years,month_number,salary_can_cover,letter_grade,monthly_rate,term_int,installement_per_month,zip_code_header,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_status_Charged Off,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),term_ 36 months,term_ 60 months,type_DIRECT_PAY,type_INDIVIDUAL,type_JOINT,grade_label,state_label,addr_state_label
YiI7XHhkZVx4ZmJceDhjbH1BXHgwOFx4YmVUQlx4MTNceGIybFdceDA4NVx4MDhceDAyXHhiZSdceDA2XHgwM11ceGFmU1x4ZDlceDA2XHgxNlx4Y2FceDhjPSI=,revenue cycle manager coding,11.289794413577894,CO,10.324793200863425,12.722649698075497,268052,10.596659732783579,CO,10.596659732783579,0.1033,10,2019-04-19,False,debt_consolidation,Debt consolidation,,Below Average,10,4,False,B,0.008608333333333334,60,6.7538943905749695,802,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,5,5
YidceGIyXHg4Y1x4YTMiXHhhZlx4ZTdceGQxXHg4M1U2XHhjMT1ceDAyb1x4OWRceDhmejlceGRjXHgwYkVceDEwXHhiM3NceGUzXHhmMlx4OTZceDA1XHhkNE1ceGEwXHgwNyc=,teacher,12.100717685412471,CA,8.330863613224745,10.122382089560922,149939,9.61587214452889,CA,9.61587214452889,0.1072,6,2019-02-19,False,credit_card,Credit card refinancing,,Above Average,10,2,False,B,0.008933333333333333,36,6.1945975763942185,907,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4
YidceGQ2NE1ceGJhXCdceGQ3WDdqS1x4YzRceGM0XHg4Ylx4MWEiOlx4ZGI/XHhiOFx4OTFceGU0XHhmN1xcXHhjYVx4MTZceGI2Ilx4YzRceGU4XHhlOFx4OTUsJw==,bay transportion,10.645448706505872,MI,8.710124927322207,10.501774452072114,63038,8.987321812850125,MI,8.987321812850125,0.0762,1,2013-05-13,False,major_purchase,pool,,Low,10,5,False,A,0.006350000000000001,36,5.5226237612128175,487,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,21,21
YidceDlmXHhjNCZceGEyXHhmOVx4ZGIsXHhhNzosXHhhZlx4ZGJceGZiXHg4NVVceDkxXHhlNjRLXHhlYVx4MTlceGEzIFx4ZjlceGQyXHgwMFhceDBmXHhkN0dceDhjXHhjYyc=,analyst,11.542493975902508,MD,8.036573409707312,10.434233443737249,143555,9.581972891547895,MD,9.581972891547895,0.151,11,2013-10-13,False,debt_consolidation,Debt Free,,Above Average,10,10,False,C,0.012583333333333334,36,6.223285589506224,211,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,19,19
YidceDlheFx4YmNceDg4Slx4MTlceGVkYlx4YzVceGY3eHVceGI5XHhiOVx4ZDlceDlhKVx4OWJceGQ4XHgwN15ceDhlaFx4OTVrXHhmYlx4OTdceDgwQ1x4MDZceGNhfic=,corrosion specialist,11.225256725762893,PA,8.9939241414114,11.391706533377944,261683,10.463131911491967,PA,10.463131911491967,0.2245,24,2016-04-16,False,debt_consolidation,,,Below Average,10,4,False,E,0.018708333333333334,60,6.884116170709418,150,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,4,37,37
YidceGYwQGBceGQyXHg4N1x4OGJceDgxXHhjOEFaXHg5NjFceDhjXHgxY1x4ZGRceGNiXHgwZVx4ZDlceDE0cF1ceDliXHhjN1x4Yzd7XHhjZFx4YmZceDlmXHhlMFx4ODlJbSc=,video engineer,11.034905792929415,TX,9.381685238056505,11.684194500388807,187452,9.90353755128617,TX,9.90353755128617,0.0917,6,2015-07-15,False,credit_card,Credit card refinancing,,Below Average,10,7,False,B,0.007641666666666667,36,6.459244201697534,752,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,42,42
YidzIVx4ODVceGVkXHg4Nlx4YzN2XHhjNy9ceGY5XHhlMVx4YjRceDAzXHg5Nlx4MTN+ZFx4MWE6XHgwN1x4YjROXHhhN3BceGJkNVx4YjVceDllXHhlYlx4YmRCXHhjNCc=,court service officer,10.52274596768403,FL,9.669851648501433,11.461537429252754,131020,9.44943600950432,FL,9.44943600950432,0.1447,15,2014-02-14,False,debt_consolidation,Debt consolidation,,Low,1,2,False,C,0.012058333333333332,60,5.702483117839237,321,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,2,9,9
YidIXHg5MFx4YmFceGQ5IFx4YmFceDE5XHhlZkxceGUzXHg5Y1x4ZWJceGQyXHgwNyxceGJhU1x4OTVceGExTVx4YzVceDEzXHhjNnRceGNkXHhiMTdceGRlXHgxNVx4MGVceDllXHhjYSc=,director of admissions,11.728044909070785,PA,9.954798346770556,12.727363319143928,74098,9.099520536870939,PA,9.099520536870939,0.1465,13,2015-05-15,False,debt_consolidation,Debt consolidation,,Above Average,10,5,False,C,0.012208333333333333,36,5.735677989850781,189,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,37,37
Yic7QFx4OGRceGIyKFx4ZTgqYlx4OWRceDkxXHgxM1x4ZGJceDljXHg5N1x4ZTRceGNjXHgwYlx4N2ZdXHhmOU5ceGRiXHgxNVx4OTMzXHgwMlx4OTBceDhiXHhiYVx4MDdTXHhhNyc=,customer service rep,10.285376924115587,NH,7.611347717403621,9.556621486730899,128438,9.392745258631441,NH,9.392745258631441,0.2235,18,2018-08-18,False,debt_consolidation,Debt consolidation,11.31813853725963,Low,1,8,False,D,0.018625,60,5.8135910919845175,30,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,29,29
YidceDkwaVx4ZThceGRmXHhiZlx4ZWM/XHg5NVx4MTRceGUyXHgxNWVceGMyIlx4MGVceGVlXHhhNi9ceDgxYVx4YjJceDExXHhhYVx4Y2JceGJkXHg4Nlx4YzRAXHhlM1x4OTBceDEyXHgxOSc=,teacher,11.002116507732017,MI,7.3395376954076745,9.736547097780475,213633,10.069044362997353,MI,10.069044362997353,0.0846,2,2018-08-18,False,debt_consolidation,Debt consolidation,11.429554725537322,Below Average,10,8,False,A,0.00705,36,6.614130974921206,480,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,21,21
YidceGJmXHhiZFx4ZDZkfVx4YTRceDFlXHhiOGxceGUxXHhlMlx4OGNceDA3RVx4OTdkRFx4YmRceGI0XHhmMVx4YmFceGFiRlx4MDRceDBjXHhhMTtfXHhmNVx4OTVneSc=,secretary,10.485581405198932,TX,10.242421043498677,11.62868868439269,136632,9.517898598432753,TX,9.517898598432753,0.1649,19,2015-02-15,False,credit_card,Credit card refinancing,,Low,10,2,False,D,0.013741666666666666,60,5.8149564484773,786,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,42,42
Yidcblx4MDNceDAyXHhhNlx4OTBceGRjXHhhMFJceGNmXHhhY1x4ODEiXHhhYnhmXHhkZTF+aVx4OWNceDlhflx4MDdceGU3XHhmNlx4YzJceGVlXHhjZS9ceDgzVlx4OTgn,stylist,10.799595985047786,IL,7.96311205897929,10.735396175137648,133340,9.472781556562168,IL,9.472781556562168,0.1139,7,2017-02-17,False,credit_card,Credit card refinancing,,Below Average,6,2,False,B,0.009491666666666667,36,6.061476276186734,606,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,13,13
YidwXHhlNlx4ZDFQZlx4ZWU3bkxnXHhhNkEjVlx4ZjVceDFlI1x4ZDBceDhkREkmXHgwMlx4MTJceDBlaFJceGUzXHhiN1x4OTdceGQzXHgwYic=,associate transportation planner,11.736077016252437,CA,10.034471954331547,12.80702777985058,189161,9.90353755128617,CA,9.90353755128617,0.0721,2,2018-09-18,False,debt_consolidation,Debt consolidation,,Above Average,2,9,False,A,0.006008333333333333,36,6.4304676741184865,922,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0,4,4
YidceGQ0d1x4YWVceGZlXHhhNnNcblx4ZDBAZlx4OWVceDFlXHhmOFx4YzNceGY2XHhmYXlcXFx4YzlceGMzXHgwOFx4ZmEjXHgxZXRceGI3WilceDhjeFxcWyc=,teacher,9.392745258631441,OH,7.903226808730733,10.205405315014563,35125,8.561401446080557,OH,8.561401446080557,0.202,21,2014-10-14,False,credit_card,Credit card refinancing,,Low,10,10,False,E,0.016833333333333336,36,5.276647195681904,432,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,4,34,34
YidceGNiXHQzZlx4MWRceDhjXHhjOVx4YzBgUFx4YjJLKFx4OTcrUEM+XVx4OTNceGE0XHg5YVx4ZjNcclx4ZDcyXHg5N1pceGFiXHhiOFx4YzhceGJjJw==,battalion chief,12.206077645517674,CA,9.698490846702954,11.895640406051871,268441,10.596659732783579,CA,10.596659732783579,0.1102,9,2019-04-19,False,credit_card,Credit card refinancing,,Above Average,10,4,False,B,0.009183333333333333,60,6.7697521236473825,923,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,4,4
YidceGFmdlx4YzhcdFx4YTVbXlx4OTFceGY5aFx4Zjh2S1x0XHgwYzRceGNkXHhiMjBceGQ3OjtceGZmWlx4OGRceGE1XHg5OC5ceDliXHg4Ylx4OTZceDA2Jw==,reliability engineer,11.67887201346465,NV,10.069383274248214,12.554233446803583,264637,10.596659732783579,NV,10.596659732783579,0.0607,3,2018-05-18,False,major_purchase,Major purchase,,Above Average,4,5,False,A,0.005058333333333333,36,7.105906373137069,898,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0,32,32
YidPXHhjMVx4ODRceDhiXHhlYmNceGNkXHhlYU1ceGNkXHgxZE1ceDgzXHgxMFx4ZTE2XHhmNiVceDg1XHhmY1x4ODdSXHhjMlx4YmRfJFx4ODZceGFmOVx4YmJCXHg4ZCc=,sales rep,10.819798284210286,CA,6.45833828334479,9.289705927356923,92307,9.210440366976517,CA,9.210440366976517,0.1171,10,2019-08-19,False,credit_card,Credit card refinancing,,Below Average,7,8,False,B,0.009758333333333332,36,5.804410924792343,923,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4
YidceGQ3Slx4YTl4XHhkOVx4YmV8XHJzXHhhNnNceGFjXHhmOVx4OTRceGE1SVx4ZGFcdFx4ZjZceGM1XHhlMVx4YTIzXHhhZVx4OTQ2aFx4MWFxXHgxZlx4YzJceGM2Jw==,package handler,10.308985993422082,AZ,9.941650013630477,12.138815766336272,153082,9.61587214452889,AZ,9.61587214452889,0.1549,14,2018-06-18,False,medical,Medical expenses,11.49171204297103,Low,6,6,False,C,0.012908333333333334,36,6.262610261813342,853,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,3
YiJkXHhlODFzXHg5MVx4OGRgXHhkYVx4ZTV5XHhmMFx4YWRceDlmXHhhOVx4ZmJceGI3fXknXHhmNH1ceGVhXHhiYlx4ZTBceGUzXHgxYlx4OGRceGE5eVx4OWNceDk4XHhjZCI=,food service manager,11.002116507732017,NY,9.19085169539232,11.755753989600837,122233,9.392745258631441,NY,9.392745258631441,0.1433,15,2018-11-18,False,debt_consolidation,Debt consolidation,,Below Average,1,11,False,C,0.011941666666666668,36,6.023586853657149,141,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,33,33
YidZXHhlNFx0XHhlN1x4N2ZVXHgxOFx4Y2R2eVx4ZGNceDhjXHgxOFFceDhkdFx4ZDZceDBiXHgwYktqQCFceGMxXHhmY1x4OGFceGExeVx4YTU7XHg5OFx4ZmQn,logistics coordiantor,11.289794413577894,CA,8.031710375322042,10.333872889604516,149593,9.61587214452889,CA,9.61587214452889,0.1033,7,2019-05-19,False,debt_consolidation,Debt consolidation,,Below Average,1,5,False,B,0.008608333333333334,36,6.188952042640869,928,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4
YidceGVkXHg5NjhceDk0XHhiZFx4MDBTXHhjOGJmXHhjYjV2XHhlM0cqXHg5OFx4ZDhceDhlXHgwYlx4YjRcdEM2fVx4OWRkUlx4MDEuTjgn,regional manager,11.289794413577894,NH,8.37216741936598,10.569083664008783,25039,8.517393171418904,NH,8.517393171418904,0.164,12,2019-04-19,False,debt_consolidation,Debt consolidation,,Below Average,2,4,False,C,0.013666666666666667,36,5.180514007250382,31,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,29,29
YicqXHg5Zlx4ZWQwXHhmMVx4ZDNceGIzZVx4ZjZoXHhhZlx4MDUxXHhlNlx4MGZ5IFx4YzhxXHhiYVx4MTJceGExL2BZXHhkYi1ceGZmWlx4YTRceGM4XHg4Zic=,hr analyst,11.695255355062795,GA,8.72453251118548,11.43245266482018,197268,9.90353755128617,GA,9.90353755128617,0.1139,8,2016-12-16,False,credit_card,Credit card refinancing,,Above Average,6,12,False,B,0.009491666666666667,60,6.0862029518777,305,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,10,10
YidceGNmNDVceGI2XHhhNFx4ZGRceDhlXHhiYVx4OGZceGU3NlxufjJceGFicFx4Y2FceGE1K1x4YmV6XHg4Mlx4MTVcdFFceGIwXHhhZksiNVx4ZGZceDAwJw==,foreman union iron worker,11.820417517632333,PA,10.653888975677635,12.263317444527706,200012,9.90353755128617,PA,9.90353755128617,0.1601,12,2018-05-18,False,home_improvement,Home improvement,,Above Average,10,5,False,C,0.013341666666666667,60,6.1892234475898045,180,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,2,37,37
YidceGQxXHhmYVx4YWZceGI4Z3BceGExXHg5YlZ6XHhjOSpceDkzXHhhM1x4MTRceGViXHhhMVx4MWFceGY0XHhjNFx4YTFceDAzXHhkNVx4OTZcdFx4OGNceGY4UlhceGNmXHhjNFx4ODEn,technical support rep,11.082157933374816,WA,9.815748638228122,11.76162759528106,232616,10.187763831853076,WA,10.187763831853076,0.1774,13,2019-12-19,False,home_improvement,Home improvement,,Below Average,7,12,False,C,0.014783333333333334,60,6.510373241972633,992,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,46,46
YidceGFkXHhmNlx4ZWZceGMzdDVceDkxXHg4Ylx4MTdceGM5LTlceGUyezVceGEwRFx4YzVceDkyXHhjNUpceGRmXHg4NDhceDk5T1x4ZjJceDk2XHhhZGZceDA2Oic=,owner,11.736077016252437,CO,10.55161121619579,13.259645726388005,123362,9.392745258631441,CO,9.392745258631441,0.1614,12,2019-02-19,False,small_business,Business,,Above Average,10,2,False,C,0.013449999999999998,36,6.049059372592989,801,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,5,5
YidceGQ2XHgxNVx4YTNceGMzXVx4OTRceGM2XHgwNlx4ZDEvXHgwNFx4YWZceGNmXHhlY1x4ZjBceGU3XHgwYlx4MWQ6XHg4ZkVceDk4XHg4NHJceGM1XHhmN0x9RiNceDAyYCc=,registered nurse,12.04355959836804,CA,11.152500641871763,13.349707693139948,148617,9.61587214452889,CA,9.61587214452889,0.0881,2,2019-07-19,False,credit_card,Credit card refinancing,,Above Average,10,7,False,A,0.0073416666666666665,36,6.16682583373181,945,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,4,4
YidceDhhXHg4Y1x4ODZceGRlXHhmNFx4MWJwXHhjMC5ceGNkOVx4MDNceGJiXHhjZSZceDhmXHhlOVx4ZjRJXHhlMFx4MWJceGMyXHhkMVx4ODQrXHhjZFx4ZjZceDk3VnJceGQ3XHhjYyc=,ecs federal inc,12.100717685412471,VA,11.135347860348954,13.843389308932993,40534,8.699681400989514,VA,8.699681400989514,0.079,1,2013-06-13,False,major_purchase,Major Purchase,,Above Average,7,6,False,A,0.006583333333333333,36,5.240378480675299,201,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,44,44
YidzXHhlOFx4MTdceDkwXlx4Y2RceGYwNixceDEyXHhlY1x4MGVceGU4XHhhNFx4ODlceDlhRlx4ZmJceDhlXHgwMlx4MWRceGQzXHhmNXFceGMzXHg4MFVceGI5XHgwODZceGQ2XHhmMyc=,nurse,10.62135173563291,TX,8.297792626380861,11.241969396434033,43224,8.699681400989514,TX,8.699681400989514,0.1149,8,2016-07-16,False,debt_consolidation,Debt consolidation,,Low,1,7,False,B,0.009575,36,5.292437635854529,765,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,42,42
YidceDExXHgxMVx4YzlnXHg5NVx4OTBceDEwXHhhMjo9aENceGNjRlx4MTVceGVia1x4ZTdceGQyXHgxMVx4Y2RceDEwXHhiM2FceDFkYFx4ZWQiXHhmMVx0YFx4MWQn,assistant,10.657282884047461,GA,8.187299270155147,11.850611250657103,55316,8.853808274977197,GA,8.853808274977197,0.1614,11,2018-10-18,False,debt_consolidation,Debt consolidation,,Low,10,10,False,C,0.013449999999999998,36,5.511747224626799,300,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,10,10
Yic4L2M9dVx4ZTBceDkxXHhmOFx4MDBceDdmOyJceDhlXHhhNFx4YjNsXHgwZSV7dlx4OGNceGFmXHhiYVx4YzNUaVx4MDRqXHgxMypceDA0XHhhOCc=,air force civilian,11.418625774449596,NV,10.123546350888414,12.320735262183604,190761,9.90353755128617,NV,9.90353755128617,0.089,3,2013-06-13,False,debt_consolidation,Debt consolidation,,Average,10,6,False,A,0.007416666666666666,36,6.45529955882925,891,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,32,32
YidceGRkXHhjZVx4YmZceGI1QSpceGM1XHhhMFx4ODNceGU2XHhiZn1cblx4MWIgXHhhN1x4ZjRceDEzXHhkYlx4YjEhXHg4Mlx4ODRceGE5Llx4ZmVceGYxOTZceGNmXHg5ZnAn,staff accountant,11.034905792929415,AL,7.906915488678587,11.04194535912636,164659,9.680406499268875,AL,9.680406499268875,0.1229,15,2015-03-15,False,debt_consolidation,Debt consolidation,,Below Average,10,3,False,C,0.010241666666666666,36,6.281608279896947,352,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,1,1
Yid4XHgxMlx4MWFcXFx4Y2NceGZkXHgwZjRjXHg4Zlx4ZjhceGNmXHgwNVx4MTNceGFiXHRceGE5XHhmN1x4ODFceGYyXHhlNEFtXHhkM1x4Y2ZceDkzXHhjOFx4ODRceGI4XHgxZVx4YWJceDkxJw==,program assistant,11.774651063995895,TN,10.32829766690807,13.10084756344155,93208,9.210440366976517,TN,9.210440366976517,0.124,8,2019-09-19,False,debt_consolidation,Debt consolidation,,Above Average,0,9,False,B,0.010333333333333333,36,5.8143001149156675,380,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,41,41
YiczXHg4MkxbeVx4ZDViXHhhY1x4OWZceGI2XHg4Mlx4OTVceGE0XHhmOFNceDg2XHg4YVx4ZThceGU2MFx4Y2RceDA1XG5ceGM1PVx4YWRjS1x4Y2JceDg5XHgxY1kn,dodd technologies,11.211833885608513,IN,8.68084148294457,10.98320580101775,156762,9.61587214452889,IN,9.61587214452889,0.1433,14,2013-08-13,False,debt_consolidation,Consolidation Loan,,Below Average,9,8,False,C,0.011941666666666668,60,5.865321032793704,460,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,2,14,14
YidcXFx4YzZceDg4XHgwNW9xTDlceDk2bVx4ZWU3Rlx4ZDZVXHgxMFtaXHhmM0pceGMwaFx4YzJceGZkXHgwY1x4ZTJ2XHgwYlx4ZDY5XHhkNGQn,teacher,11.097425172408931,MI,7.878912912297133,10.923092708249172,80261,9.169622538697624,MI,9.169622538697624,0.1499,11,2016-11-16,False,debt_consolidation,Debt consolidation,,Below Average,7,11,False,C,0.012491666666666667,36,5.810362678064724,481,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,21,21
YidceGI5XHg5M0VceDhkU1x4YWZceGQ5XHgwY1x4Y2RceGRmXHhmNm1aXHgxMFx4ZDBceGM2XHgxOENceGIwXHhlOVx4ZmJoXHgxOFx4YTRceGY2XHhkY1x4MDFceDk1XHhmMFUrNic=,program coordinator,10.596659732783579,FL,7.351158226430694,9.547883463598888,139035,9.546884034617925,FL,9.546884034617925,0.1279,13,2016-07-16,False,credit_card,Credit card refinancing,,Low,3,7,False,C,0.010658333333333334,36,6.155495866912292,349,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,9,9
YidwXHhjOFx4YWRceGQ0NVx4ODMtIFx4ZjZceDAwXHhhOVx4MTYoXHhmMiVEJFx4MGJ8XHhhMVx4ZDZceGY2XHhkYlx4ODI1XHhiNnEldFx4OGQwXHgxYyc=,office manager,10.839600519357369,AL,10.008928064994125,12.088347108220729,229494,10.12667110305036,AL,10.12667110305036,0.2089,16,2019-01-19,False,debt_consolidation,Debt consolidation,11.502885230075814,Below Average,0,1,False,D,0.017408333333333335,60,6.515879371941355,351,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,1,1
YidceGJiPVFceDk3OGpceGU3Q1x4OWJceGZkXHg4OFx4ZjdceGE2LTV0IUFqXHgwN31ceGY5WFx4YTlceGMwXHhjMS1ceGFjKXRxXHhlMSc=,head men's and women's golf coach,10.596659732783579,WV,7.931284761525891,10.010501700190611,138271,9.546884034617925,WV,9.546884034617925,0.0881,4,2018-11-18,False,credit_card,Credit card refinancing,,Low,4,11,False,A,0.0073416666666666665,36,6.097982799909877,262,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,48,48
YidceDhhS2BceDFkLFx4YjIoXHhiN1xyXHg4Ylx4YWFceGY5JG1ceGM3NVx4ZThceGY4Jlx4YjdceDk0XHhkMk1aXHhkM1x4MTVceGY4flx4ZjZceGQ0XHhjMVxuJw==,manager,11.51293546492023,NJ,8.556029215201436,11.040743464796442,204160,9.952325334619427,NJ,9.952325334619427,0.0532,4,2016-05-16,False,medical,Medical expenses,,Average,6,5,False,A,0.004433333333333333,36,6.451118564405717,88,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,30,30
YidPXHgwYjpceGQ0XHgxMVx4MDdceGNlXHhiYlx4ZjhceGRlXHhmOFx4OTZceGQyWlx4OGZsXHhlMVx4ZTRceGU2XHhkNyNceGQxXHg5NVx4ZmM+XHhjM3dceGY1MVx4ZjJceDliRCc=,social work,10.819798284210286,AR,8.881836305004146,11.71493526343361,133540,9.472781556562168,AR,9.472781556562168,0.1274,13,2016-11-16,False,credit_card,Credit card refinancing,,Below Average,2,11,False,C,0.010616666666666668,36,6.080836976716728,722,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2,2
YidceGYwcFx4MDNPXHg5M1x4YWZceDE2TXdhXHhiNVBceDk3a11SXHg4NTlceDg1XHhhN1tWS1x4YTlceGQ3XHhmYlx4ZWRDfFx4MTNceGYwdic=,general manager,10.799595985047786,AZ,8.13622555490846,10.700792025170644,157992,9.61587214452889,AZ,9.61587214452889,0.1757,20,2015-05-15,False,debt_consolidation,Debt consolidation,,Below Average,9,5,False,D,0.014641666666666666,60,5.935955363588571,852,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3
Yickb1x4ODhcbjk1XHg4OVx4YTZceGViYGhceGM1IFx4ZmVcclx4OWVceGEwXHhiZTRceGNiXHhkZlx4ZmVceGQ1XHgxMVx4OWNceDkwb1xyQFx4YmZceGE1VCc=,investigator,11.461642696843066,NY,10.131618645361376,12.904177516409346,176715,9.798182590890704,NY,9.798182590890704,0.0702,5,2019-04-19,False,house,Home buying,11.813037464800539,Average,3,4,False,A,0.00585,36,6.322479699510324,120,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,33,33
YiIrJ1x4ZDk5d3BceDhiclx4YTdceDg0M1x4ZjdceGUxXHhiMVFceDFiRlx4OGNceGQ3XHhkM2dceDgyXHhjM0xceGQ3Tlx4ZWRceGFhXHhlYlx0XHgxZi4i,gm,10.819798284210286,CO,7.1731917424865985,10.062625773874425,101810,9.210440366976517,CO,9.210440366976517,0.1474,15,2019-05-19,False,debt_consolidation,Debt consolidation,,Below Average,3,5,False,C,0.012283333333333334,60,5.470322179722755,808,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,5,5
YidceDFkTlx4YzQ0OVx4YWNPXHhhOW9ceDg1XHgxYVx4MWZceDA2XHhhY19ceGIzLGFcblx4ZTVceGQ2OFx4ZGNceDA2K1x4ZDFxQy1ceGJkXHhhOXUn,bus driver,10.993748398115178,CA,8.291295851905407,10.370455328238235,91358,9.210440366976517,CA,9.210440366976517,0.1099,10,2017-01-17,False,debt_consolidation,Debt consolidation,,Below Average,2,1,False,B,0.009158333333333333,36,5.794049099074551,934,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1,4,4
YidceDE3Oj5ceDk2XHhjN1x4MDZceGQ1S1x4Y2VtXHgxMmxUSFx4ZGJ2XHg5ZVx4ZjBDT1x4ZWY3cVx4ZTRCLy5ceGNlXHhlZFx4ZThQQyc=,archive division,10.634267647902924,CO,9.835101639669663,12.032290523753687,75194,9.105090961257085,CO,9.105090961257085,0.0881,3,2019-05-19,False,debt_consolidation,Debt consolidation,,Low,10,5,False,A,0.0073416666666666665,36,5.6573978225018555,806,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0,5,5
YidceDAxQkJfXHhkMVx4ODJdXHRKXHhjOW99XHhhZlx4ODJceGIyXHhkNlx4YmFceDk2XHhjNVx4ZTFFXHhkMFx4OWJceGEzT1x4OWRceDA3XHgxNFx4YjhceGIwXncn,manager,11.695255355062795,CA,11.040085818025284,13.119515325552193,141650,9.568084743872936,CA,9.568084743872936,0.0702,4,2019-11-19,False,small_business,Business,,Above Average,0,11,False,A,0.00585,36,6.09283193723687,918,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,4,4
Yic/XHhjNndVXHhiNlx4MWVceDk5XHg4Zlx4YmVVXHgwOFx4YWRceGQ1UFx4YjZceGMxXHgxNnx1XHg4N1x4OGJceGNhRFYlXHgwNkJceDA2XHhlNnRceDA3XHhiMic=,sales,11.002116507732017,MN,7.728855823852543,10.436465980943252,227290,10.12667110305036,MN,10.12667110305036,0.124,9,2019-12-19,False,credit_card,Credit card refinancing,,Below Average,8,12,False,B,0.010333333333333333,60,6.331818009077473,560,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,22,22
YiduPlx4YTRceDg3XHg5MVx4YTJceDAzdlx0XHhjZFx4MGVceGJiXHRceGE3XHg5ZH5ceGZmXHhkMFx4ODJSL1x4YmJZUiNceGU0XHhlOVx4ZDFceGVlVFx4ZDFbJw==,centralized imaging,10.125069885783383,MO,9.622251327567737,11.568076309435076,230389,10.142543822310387,MO,10.142543822310387,0.2565,20,2019-12-19,False,debt_consolidation,Debt consolidation,11.010877868015744,Low,6,12,False,D,0.021375,60,6.628350598638691,638,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,3,23,23
